BacDive ID,Species,Genus,Family,Order,Class,Phylum,Domain,NCBI taxonomy ID,Cell shape,Cell length min (μm),Cell length max (μm),Cell width min (μm),Cell width max (μm),Cell volume min (μm³),Cell volume max (μm³),Average cell volume (μm³)
133571,Agaricicola taiwanensis,Agaricicola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,591372,rod-shaped,0.8,1,0.5,0.5,0.12,0.16,0.14
141010,Agarilytica rhodophyticola,Agarilytica,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,1.7,5.7,0.3,1.1,0.11,5.07,2.59
132992,Agarivorans aestuarii,Agarivorans,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1563703,rod-shaped,1.5,1.8,0.5,0.8,0.26,0.77,0.515
133657,Agarivorans albus,Agarivorans,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1331007,rod-shaped,1.7,1.7,0.8,0.8,0.72,0.72,0.72
132395,Agathobacter ruminis,Agathobacter,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,1712665,rod-shaped,1.5,2.1,0.3,0.4,0.1,0.25,0.175
132618,Agathobaculum butyriciproducens,Agathobaculum,Oscillospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,1628085,rod-shaped,0.9,1.1,0.6,0.7,0.2,0.33,0.265
164183,Aggregatilinea lenta,Aggregatilinea,Aggregatilineaceae,Aggregatilineales,Anaerolineae,Chloroflexi,Bacteria,913108,filament-shaped,20,200,0.5,0.6,,,
6668,Agrilactobacillus composti,Agrilactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,398555,rod-shaped,2,6,0.8,0.8,0.87,2.88,1.875
164664,Agrilactobacillus yilanensis,Agrilactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,2485997,rod-shaped,2.5,4,1,1,1.7,2.88,2.29
140485,Agrobacterium salinitolerans,Agrobacterium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1923828,rod-shaped,0.79,1.48,0.41,0.5,0.09,0.26,0.175
13647,Agrobacterium skierniewicense,Agrobacterium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1368417,rod-shaped,2.5,3,0.5,0.5,0.46,0.56,0.51
7256,Agrococcus casei,Agrococcus,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,343512,rod-shaped,0.9,0.9,0.35,0.35,0.08,0.08,0.08
7258,Agrococcus jejuensis,Agrococcus,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,399736,rod-shaped,1.3,1.5,0.3,0.4,0.08,0.17,0.125
7255,Agrococcus lahaulensis,Agrococcus,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,341722,rod-shaped,1,1.5,0.6,1,0.23,0.92,0.575
24181,Agrococcus terreus,Agrococcus,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,574649,rod-shaped,0.8,1,0.4,0.5,0.08,0.16,0.12
7257,Agrococcus versicolor,Agrococcus,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,501482,ovoid-shaped,0.8,1.2,0.5,0.6,,,
7279,Agromyces allii,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,393607,rod-shaped,1,1,0.3,0.3,0.06,0.06,0.06
7281,Agromyces atrinae,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,592376,rod-shaped,1.5,1.5,0.75,0.75,0.55,0.55,0.55
132611,Agromyces aureus,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,453304,rod-shaped,1,6,0.3,0.5,0.06,1.15,0.605
132534,Agromyces binzhouensis,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1817495,rod-shaped,0.4,2,0.2,0.7,0.01,0.68,0.345
141074,Agromyces insulae,Agromyces,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,NA,rod-shaped,0.5,2.7,0.2,0.3,0.01,0.18,0.095
7277,Agromyces subbeticus,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,293890,coccus-shaped,2.5,4,0.3,0.5,0.01,0.07,0.04
159616,Agromyces tardus,Agromyces,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,2583849,rod-shaped,1,1.4,0.2,0.4,0.03,0.16,0.095
7280,Agromyces terreus,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,424795,rod-shaped,2.85,2.85,0.35,0.35,0.26,0.26,0.26
132966,Ahrensia marina,Ahrensia,Ahrensiaceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1514904,rod-shaped,1.5,3.5,0.6,0.8,0.37,1.63,1
6086,Aidingimonas halophila,Aidingimonas,Halomonadaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,574349,rod-shaped,1.1,1.1,0.2,0.2,0.03,0.03,0.03
14116,Albibacterium bauzanense,Albibacterium,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,Bacteria,653929,rod-shaped,1.9,2.2,0.5,0.6,0.34,0.57,0.455
13844,Albimonas donghaensis,Albimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,356660,rod-shaped,2.1,2.1,1.2,1.2,1.92,1.92,1.92
133988,Albimonas pacifica,Albimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1114924,rod-shaped,3,3,1,1,2.09,2.09,2.09
158774,Albirhodobacter confluentis,Albirhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,2,1.7,0.8,1,0.87,1.07,0.97
134159,Alcaligenes aquatilis,Alcaligenes,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,323284,rod-shaped,1.75,1.75,0.9,0.9,0.92,0.92,0.92
394,Alcanivorax dieselolei,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,285091,rod-shaped,0.8,2,0.3,0.7,0.05,0.68,0.365
133431,Alcanivorax hongdengensis,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,1177179,rod-shaped,2.05,2.05,0.65,0.65,0.61,0.61,0.61
133994,Alcanivorax marinus,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,1177169,rod-shaped,1.1,1.1,0.55,0.55,0.22,0.22,0.22
158801,Alcanivorax mobilis,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,0.5,1.5,0.3,0.6,0.03,0.37,0.2
140512,Alcanivorax nanhaiticus,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,1177154,rod-shaped,2.4,2.4,0.5,0.5,0.44,0.44,0.44
134021,Algibacter agarilyticus,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1109739,rod-shaped,0.9,0.9,0.35,0.35,0.08,0.08,0.08
134020,Algibacter agarivorans,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1109741,rod-shaped,2.1,2.1,0.35,0.35,0.19,0.19,0.19
140562,Algibacter aquaticus,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1563679,rod-shaped,1.2,2.6,0.2,0.4,0.04,0.31,0.175
133907,Algibacter aquimarinus,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1136748,rod-shaped,1.95,1.95,0.3,0.3,0.13,0.13,0.13
5480,Algibacter lectus,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,221126,rod-shaped,2.5,2.5,0.45,0.45,0.37,0.37,0.37
134276,Algibacter mikhailovii,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,425498,rod-shaped,6,6,0.35,0.35,0.57,0.57,0.57
133987,Algibacter undariae,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1285464,rod-shaped,3.35,3.35,0.55,0.55,0.75,0.75,0.75
134060,Algibacter wandonensis,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1343161,rod-shaped,3.3,3.3,0.3,0.3,0.23,0.23,0.23
166449,Algihabitans albus,Algihabitans,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,2164067,rod-shaped,0.8,1.4,0.3,0.4,0.05,0.16,0.105
134052,Algimonas ampicilliniresistens,Algimonas,Hyphomonadaceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1298735,rod-shaped,2.13,2.13,0.38,0.38,0.23,0.23,0.23
133831,Algimonas porphyrae,Algimonas,Hyphomonadaceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1128113,rod-shaped,2.13,2.13,0.37,0.37,0.22,0.22,0.22
18152,Algiphilus aromaticivorans,Algiphilus,Algiphilaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1415780,rod-shaped,1.05,1.05,0.6,0.6,0.24,0.24,0.24
133393,Algoriphagus aestuariicola,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1852016,rod-shaped,1.4,2,0.4,0.7,0.16,0.68,0.42
17695,Algoriphagus antarcticus,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,238540,rod-shaped,2.5,2.5,0.5,0.5,0.46,0.46,0.46
17711,Algoriphagus aquaeductus,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,475299,rod-shaped,1.5,15,0.5,2.5,0.26,69.54,34.9
140706,Algoriphagus aquaemixtae,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,NA,rod-shaped,0.6,10,0.2,0.6,0.02,2.77,1.395
133458,Algoriphagus aquatilis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,490186,rod-shaped,2.8,2.8,0.3,0.3,0.19,0.19,0.19
17704,Algoriphagus aquimarinus,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,237018,rod-shaped,6,6,0.6,0.6,1.64,1.64,1.64
164479,Algoriphagus aquimaris,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,2547398,rod-shaped,1.5,3.5,0.7,0.8,0.49,1.63,1.06
17702,Algoriphagus boritolerans,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,308111,rod-shaped,2.3,2.3,0.35,0.35,0.21,0.21,0.21
17705,Algoriphagus chordae,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,237019,rod-shaped,6,6,0.6,0.6,1.64,1.64,1.64
133817,Algoriphagus chungangensis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1134595,rod-shaped,1.6,1.6,0.5,0.5,0.28,0.28,0.28
140941,Algoriphagus confluentis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,NA,rod-shaped,0.5,10,0.2,0.5,0.01,1.93,0.97
17698,Algoriphagus halophilus,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,226505,rod-shaped,1,1.8,0.3,0.5,0.06,0.32,0.19
17712,Algoriphagus hitonicola,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,435880,rod-shaped,1,1,0.3,0.3,0.06,0.06,0.06
133329,Algoriphagus iocasae,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1836499,rod-shaped,0.8,1,0.4,0.6,0.08,0.23,0.155
133687,Algoriphagus jejuensis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,419934,rod-shaped,0.5,3,0.3,0.5,0.03,0.56,0.295
167490,Algoriphagus kandeliae,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidota,Bacteria,2562278,rod-shaped,1.5,2,0.5,0.8,0.26,0.87,0.565
170941,Algoriphagus lacus,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidota,Bacteria,NA,rod-shaped,0.6,1.8,0.3,0.5,0.04,0.32,0.18
133258,Algoriphagus litorisediminis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1888911,rod-shaped,0.4,10,0.2,0.4,0.01,1.24,0.625
17707,Algoriphagus locisalis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,305507,rod-shaped,2.25,2.25,0.55,0.55,0.49,0.49,0.49
133541,Algoriphagus lutimaris,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,613197,rod-shaped,2.7,2.7,0.55,0.55,0.6,0.6,0.6
23439,Algoriphagus machipongonensis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,388413,rod-shaped,2.5,2.5,0.5,0.5,0.46,0.46,0.46
17700,Algoriphagus mannitolivorans,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,226504,rod-shaped,1.1,1.7,0.4,0.5,0.12,0.3,0.21
140525,Algoriphagus marinus,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,NA,coccus-shaped,0.5,1.1,0.4,0.5,0.03,0.07,0.05
141011,Algoriphagus marisflavi,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,NA,rod-shaped,0.6,5,0.3,0.6,0.04,1.36,0.7
133701,Algoriphagus namhaensis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,915353,rod-shaped,1,5,0.2,0.4,0.03,0.61,0.32
133513,Algoriphagus olei,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,568072,rod-shaped,1.65,1.65,0.5,0.5,0.29,0.29,0.29
17699,Algoriphagus ornithinivorans,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,226506,rod-shaped,0.8,2.6,0.3,0.4,0.05,0.31,0.18
133121,Algoriphagus resistens,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1750590,rod-shaped,0.8,2,0.5,1,0.12,1.31,0.715
140228,Algoriphagus roseus,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1649265,rod-shaped,0.8,1.5,0.3,0.5,0.05,0.26,0.155
164064,Algoriphagus sanaruensis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1727163,rod-shaped,0.7,1.9,0.2,0.5,0.02,0.34,0.18
17708,Algoriphagus terrigena,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,344884,rod-shaped,0.8,2.5,0.4,0.6,0.08,0.65,0.365
17710,Algoriphagus vanfongensis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,426371,rod-shaped,1.75,1.75,0.45,0.45,0.25,0.25,0.25
17701,Algoriphagus winogradskyi,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,237017,rod-shaped,6,6,0.6,0.6,1.64,1.64,1.64
17706,Algoriphagus yeomjeoni,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,291403,rod-shaped,2,2,0.55,0.55,0.43,0.43,0.43
24720,Algoriphagus zhangzhouensis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1073327,rod-shaped,1.7,1.7,0.65,0.65,0.49,0.49,0.49
498,Aliagarivorans marinus,Aliagarivorans,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,561965,rod-shaped,1.7,1.7,1.1,1.1,1.27,1.27,1.27
499,Aliagarivorans taiwanensis,Aliagarivorans,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,561966,rod-shaped,1.95,1.95,0.85,0.85,0.95,0.95,0.95
170901,Aliarcobacter vitoriensis,Aliarcobacter,Not assigned to family,Not assigned to order,Not assigned to order,Not assigned to order,Bacteria,2011099,rod-shaped,1.3,1.8,0.4,0.5,0.15,0.32,0.235
414,Alicyclobacillus acidiphilus,Alicyclobacillus,Alicyclobacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,182455,rod-shaped,4.8,6.3,0.9,1.1,2.86,5.64,4.25
133505,Alicyclobacillus aeris,Alicyclobacillus,Alicyclobacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,545890,rod-shaped,2,2,0.5,0.5,0.36,0.36,0.36
429,Alicyclobacillus contaminans,Alicyclobacillus,Alicyclobacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,392016,rod-shaped,4,5,0.8,0.9,1.88,2.99,2.435
430,Alicyclobacillus fastidiosus,Alicyclobacillus,Alicyclobacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,392011,rod-shaped,4,5,0.9,1,2.35,3.67,3.01
435,Alicyclobacillus ferrooxydans,Alicyclobacillus,Alicyclobacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,471514,ovoid-shaped,1,1.5,0.4,0.6,,,
431,Alicyclobacillus kakegawensis,Alicyclobacillus,Alicyclobacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,392012,rod-shaped,4,5,0.6,0.7,1.07,1.83,1.45
432,Alicyclobacillus macrosporangiidus,Alicyclobacillus,Alicyclobacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,392015,rod-shaped,5,6,0.7,0.8,1.83,2.88,2.355
428,Alicyclobacillus sacchari,Alicyclobacillus,Alicyclobacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,392010,rod-shaped,4,5,0.6,0.7,1.07,1.83,1.45
433,Alicyclobacillus shizuokensis,Alicyclobacillus,Alicyclobacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,392014,rod-shaped,4,5,0.7,0.8,1.45,2.38,1.915
425,Alicyclobacillus vulcanalis,Alicyclobacillus,Alicyclobacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,252246,rod-shaped,2,2,0.55,0.55,0.43,0.43,0.43
167924,Alienimonas chondri,Alienimonas,Planctomycetaceae,Planctomycetales,Planctomycetia,Planctomycetota,Bacteria,2681879,ovoid-shaped,1.1,1.7,0.8,1.2,,,
166424,Aliidiomarina celeris,Aliidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2249428,rod-shaped,1.5,2.6,0.6,0.9,0.37,1.46,0.915
140844,Aliidiomarina iranensis,Aliidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,1.8,2.2,0.6,0.9,0.45,1.21,0.83
6238,Aliidiomarina maris,Aliidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,531312,rod-shaped,0.8,2.4,0.3,0.6,0.05,0.62,0.335
140532,Aliidiomarina sedimenti,Aliidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,1.2,2.7,0.3,0.4,0.08,0.32,0.2
133375,Aliidiomarina soli,Aliidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1928574,rod-shaped,1.2,2.4,0.1,0.3,0.01,0.16,0.085
133686,Aliidiomarina taiwanensis,Aliidiomarina,Idiomarinaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,946228,rod-shaped,1.5,2.8,0.5,0.8,0.26,1.27,0.765
133344,Aliidongia dinghuensis,Aliidongia,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,1867774,rod-shaped,1,2.5,0.3,0.7,0.06,0.87,0.465
140832,Aliifodinibius halophilus,Aliifodinibius,Balneolaceae,Balneolales,Sphingobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,4,5.5,0.5,0.7,0.75,2.03,1.39
24787,Aliifodinibius roseus,Aliifodinibius,Balneolaceae,"Bacteroidetes, not assigned to order",Balneolia,Balneolaeota,Bacteria,1194090,rod-shaped,0.55,0.55,0.3,0.3,0.03,0.03,0.03
140954,Aliifodinibius salicampi,Aliifodinibius,Balneolaceae,Balneolales,Sphingobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,0.6,1,0.2,0.4,0.02,0.11,0.065
166301,Aliifodinibius salipaludis,Aliifodinibius,Balneolaceae,Balneolales,Balneolia,Balneolaeota,Bacteria,1872440,ovoid-shaped,2,2.5,1,1.5,,,
167731,Aliifodinibius saliphilus,Aliifodinibius,Balneolaceae,Balneolales,Balneolia,Balneolota,Bacteria,1920650,rod-shaped,0.7,1.1,0.3,0.5,0.04,0.18,0.11
24788,Aliifodinibius sediminis,Aliifodinibius,Balneolaceae,"Bacteroidetes, not assigned to order",Balneolia,Balneolaeota,Bacteria,1214077,rod-shaped,0.55,0.55,0.3,0.3,0.03,0.03,0.03
13769,Aliiroseovarius crassostreae,Aliiroseovarius,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,154981,rod-shaped,2.8,2.8,0.9,0.9,1.59,1.59,1.59
24498,Aliiroseovarius halocynthiae,Aliiroseovarius,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,985055,ovoid-shaped,0.9,6.5,0.4,0.7,,,
158280,Aliiroseovarius lamellibrachiae,Aliiroseovarius,Rhodobacteraceae,Not assigned to order,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,2,3.5,0.5,0.8,0.36,1.63,0.995
167643,Aliiroseovarius marinus,Aliiroseovarius,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Bacteria,2500159,rod-shaped,2,3.5,0.5,1,0.36,2.49,1.425
130625,Aliiroseovarius sediminilitoris,Aliiroseovarius,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1173584,ovoid-shaped,1.8,1.8,0.35,0.35,,,
443,Alishewanella agri,Alishewanella,Chromatiaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1195246,rod-shaped,1,2,0.5,0.5,0.16,0.36,0.26
440,Alishewanella fetalis,Alishewanella,Chromatiaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,111143,rod-shaped,2,2,0.5,1,0.36,1.31,0.835
442,Alishewanella jeotgali,Alishewanella,Chromatiaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1129374,rod-shaped,2,6,1,1,1.31,4.45,2.88
22907,Alishewanella tabrizica,Alishewanella,Chromatiaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,671278,rod-shaped,1.75,1.75,0.9,0.9,0.92,0.92,0.92
159608,Alistipes communis,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,2585118,rod-shaped,1.7,1.7,0.8,0.8,0.72,0.72,0.72
14033,Alistipes indistinctus,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,742725,ovoid-shaped,2.4,2.4,0.6,0.6,,,
14031,Alistipes onderdonkii subsp. onderdonkii,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,328813,rod-shaped,0.5,3,0.2,0.5,0.01,0.56,0.285
14032,Alistipes shahii,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,717959,rod-shaped,0.6,4,0.1,0.2,0,0.12,0.06
545,Alkalibacillus filiformis,Alkalibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,200990,rod-shaped,10,10,0.275,0.275,0.59,0.59,0.59
549,Alkalibacillus flavidus,Alkalibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,546021,rod-shaped,5.15,5.15,0.3,0.3,0.36,0.36,0.36
547,Alkalibacillus silvisoli,Alkalibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,392823,rod-shaped,4,7,0.3,0.5,0.28,1.34,0.81
22946,Alkalibacterium gilvum,Alkalibacterium,Carnobacteriaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,1130080,rod-shaped,6.7,6.7,0.7,0.7,2.49,2.49,2.49
134116,Alkalibacterium iburiense,Alkalibacterium,Carnobacteriaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,290589,rod-shaped,1.3,2.7,0.5,0.7,0.22,0.95,0.585
134250,Alkalibacterium indicireducens,Alkalibacterium,Carnobacteriaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,398758,rod-shaped,2.7,2.7,0.8,0.8,1.22,1.22,1.22
2243,Alkalibacterium kapii,Alkalibacterium,Carnobacteriaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,426704,rod-shaped,2.7,2.7,0.85,0.85,1.37,1.37,1.37
2246,Alkalibacterium pelagium,Alkalibacterium,Carnobacteriaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,426702,rod-shaped,4.5,4.5,0.6,0.6,1.22,1.22,1.22
2245,Alkalibacterium putridalgicola,Alkalibacterium,Carnobacteriaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,426703,rod-shaped,5.35,5.35,0.75,0.75,2.25,2.25,2.25
2244,Alkalibacterium thalassium,Alkalibacterium,Carnobacteriaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,426701,rod-shaped,6.3,6.3,1,1,4.69,4.69,4.69
5453,Alkalibaculum bacchi,Alkalibaculum,Eubacteriaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,645887,rod-shaped,1.5,2.2,0.5,0.8,0.26,0.97,0.615
1278,Alkalicoccobacillus murimartini,Alkalicoccobacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,171685,rod-shaped,2.5,2.5,0.5,0.5,0.46,0.46,0.46
1277,Alkalicoccus chagannorensis,Alkalicoccus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,427072,rod-shaped,2,3,0.6,0.7,0.51,1.06,0.785
22921,Alkalicoccus daliensis,Alkalicoccus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,745820,rod-shaped,2.5,3.5,0.4,0.5,0.3,0.65,0.475
