BacDive ID,Species,Genus,Family,Order,Class,Phylum,Domain,NCBI taxonomy ID,Cell shape,LengthMin,LengthMax,WidthMin,WidthMax,VolumeMin,VolumeMax,AvgVolume,GeoMeanVolume,SurfaceArea
283,Aeromonas fluvialis,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,591962,rod-shaped,3,3.5,0.6,0.7,0.791681349,1.25716066,1.024421004,0.997632521,6.597344573
262,Aeromonas molluscorum,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,271417,rod-shaped,1.2,2.2,0.5,1,0.202894526,1.466076572,0.834485549,0.545397938,3.609415162
288,Aeromonas rivuli,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,648794,rod-shaped,2,2.5,0.5,0.7,0.359974158,0.87231556,0.616144859,0.560366897,4.155936441
286,Aeromonas sanarellii,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,633415,rod-shaped,2.5,2.5,0.7,0.7,0.87231556,0.87231556,0.87231556,0.87231556,5.497787144
285,Aeromonas taiwanensis,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,633417,rod-shaped,1.8,2.5,0.8,1,0.770737398,1.701696021,1.236216709,1.145233934,5.960752959
159185,Aerosticca soli,Aerosticca,Rhodanobacteraceae,Lysobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,2010829,rod-shaped,2,5,0.8,0.8,0.871268363,2.379232836,1.625250599,1.439774391,7.947670613
437,Aestuariibacter halophilus,Aestuariibacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,226011,rod-shaped,1.2,1.8,0.5,0.6,0.202894526,0.452389342,0.327641934,0.302964224,2.528933303
438,Aestuariibacter salexigens,Aestuariibacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,226010,rod-shaped,1,1.8,0.4,0.6,0.108908545,0.452389342,0.280648944,0.22196636,2.064865395
133791,Aestuariibaculum suncheonense,Aestuariibaculum,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1028745,rod-shaped,2.5,2.5,0.6,0.6,0.650309679,0.650309679,0.650309679,0.650309679,4.71238898
158658,Aestuariibius insulae,Aestuariibius,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,0.4,10,0.2,0.8,0.010471976,4.892506959,2.451489467,0.226349758,2.513274123
12671,Aestuariimicrobium kwangyangense,Aestuariimicrobium,Propionibacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,396389,coccus-shaped,0.8,1,0.8,1,0.268082573,0.523598776,0.395840674,0.374656786,2.513274123
158420,Aestuariimicrobium soli,Aestuariimicrobium,Propionibacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,2035834,rod-shaped,1.2,1.3,0.6,0.7,0.282743339,0.41050144,0.346622389,0.340685409,2.542944121
158355,Aestuariimonas insulae,Aestuariimonas,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,2045267,rod-shaped,0.5,10,0.2,0.6,0.013613568,2.77088472,1.392249144,0.194220565,2.433467206
160775,Aestuariivirga litoralis,Aestuariivirga,Aestuariivirgaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,2650924,rod-shaped,1,1.8,0.7,0.9,0.29504791,0.954258769,0.624653339,0.53061479,3.345464301
131429,Aetherobacter fasciculatus,Aetherobacter,Polyangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,Bacteria,888830,rod-shaped,2.9,6,1,1.3,2.015855286,7.388764122,4.702309704,3.85936254,14.94156791
130794,Aetherobacter rufus,Aetherobacter,Polyangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,Bacteria,888831,rod-shaped,3,6,1,1.2,2.094395102,6.33345079,4.213922946,3.642080218,14.60080323
167386,Afifella aestuarii,Afifella,Afifellaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Bacteria,1909496,oval-shaped,1,2,0.5,0.7,0.130899694,0.5131268,0.322013247,0.259168171,1.099557429
13876,Afifella pfennigii,Afifella,Afifellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,209897,rod-shaped,1,2,0.6,0.6,0.226194671,0.50893801,0.36756634,0.339292007,2.665729763
159752,Agaribacter flavus,Agaribacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1902781,rod-shaped,1.3,2,0.6,0.8,0.311017673,0.871268363,0.591143018,0.520557258,3.509596315
141009,Agaribacterium haliotis,Agaribacterium,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1,1.5,0.7,0.7,0.29504791,0.48747046,0.391259185,0.379245488,2.693354643
133571,Agaricicola taiwanensis,Agaricicola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,591372,rod-shaped,0.8,1,0.5,0.5,0.124354709,0.163624617,0.143989663,0.142644634,1.404962946
141010,Agarilytica rhodophyticola,Agarilytica,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.7,5.7,0.3,1.1,0.113097336,5.068436148,2.590766742,0.757117312,5.617831788
132992,Agarivorans aestuarii,Agarivorans,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1563703,rod-shaped,1.5,1.8,0.5,0.8,0.261799388,0.770737398,0.516268393,0.449197706,3.264838856
133657,Agarivorans albus,Agarivorans,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1331007,rod-shaped,1.7,1.7,0.8,0.8,0.720471915,0.720471915,0.720471915,0.720471915,4.272566009
132395,Agathobacter ruminis,Agathobacter,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,1712665,rod-shaped,1.5,2.1,0.3,0.4,0.098960169,0.247138622,0.173049395,0.156386955,1.931504715
132618,Agathobaculum butyriciproducens,Agathobaculum,Oscillospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,1628085,rod-shaped,0.9,1.1,0.6,0.7,0.197920337,0.33353242,0.265726379,0.256929658,2.025779235
164183,Aggregatilinea lenta,Aggregatilinea,Aggregatilineaceae,Aggregatilineales,Anaerolineae,Chloroflexi,Bacteria,913108,filament-shaped,20,200,0.5,0.6,3.894265894,56.4921191,30.1931925,14.83223964,108.8279619
6668,Agrilactobacillus composti,Agrilactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,398555,rod-shaped,2,6,0.8,0.8,0.871268363,2.881887661,1.876578012,1.584581189,8.706236948
164664,Agrilactobacillus yilanensis,Agrilactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,2485997,rod-shaped,2.5,4,1,1,1.701696021,2.879793266,2.290744643,2.213714693,9.934588266
140485,Agrobacterium salinitolerans,Agrobacterium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1923828,rod-shaped,0.79,1.48,0.41,0.5,0.086256615,0.257872397,0.172064506,0.149141544,1.538052665
13647,Agrobacterium skierniewicense,Agrobacterium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1368417,rod-shaped,2.5,3,0.5,0.5,0.458148929,0.556323699,0.507236314,0.504855531,4.301802907
7256,Agrococcus casei,Agrococcus,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,343512,rod-shaped,0.9,0.9,0.35,0.35,0.075365499,0.075365499,0.075365499,0.075365499,0.989601686
7258,Agrococcus jejuensis,Agrococcus,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,399736,rod-shaped,1.3,1.5,0.3,0.4,0.084823002,0.171740398,0.1282817,0.120696048,1.519699783
7255,Agrococcus lahaulensis,Agrococcus,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,341722,rod-shaped,1,1.5,0.6,1,0.226194671,0.916297857,0.571246264,0.455260027,2.98037648
24181,Agrococcus terreus,Agrococcus,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,574649,rod-shaped,0.8,1,0.4,0.5,0.083775804,0.163624617,0.123700211,0.117080246,1.256637061
7257,Agrococcus versicolor,Agrococcus,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,501482,ovoid-shaped,0.8,1.2,0.5,0.6,0.104719755,0.226194671,0.165457213,0.15390598,0.942477796
7279,Agromyces allii,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,393607,rod-shaped,1,1,0.3,0.3,0.063617251,0.063617251,0.063617251,0.063617251,0.942477796
7281,Agromyces atrinae,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,592376,rod-shaped,1.5,1.5,0.75,0.75,0.552233084,0.552233084,0.552233084,0.552233084,3.534291735
132611,Agromyces aureus,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,453304,rod-shaped,1,6,0.3,0.5,0.063617251,1.145372322,0.604494786,0.26993599,2.98037648
132534,Agromyces binzhouensis,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1817495,rod-shaped,0.4,2,0.2,0.7,0.010471976,0.67989301,0.345182493,0.084379043,1.051377997
141074,Agromyces insulae,Agromyces,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,,rod-shaped,0.5,2.7,0.2,0.3,0.013613568,0.18378317,0.098698369,0.050019443,0.894112944
7277,Agromyces subbeticus,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,293890,coccus-shaped,2.5,4,0.3,0.5,0.117809725,0.523598776,0.32070425,0.248364707,0.471238898
159616,Agromyces tardus,Agromyces,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,2583849,rod-shaped,1,1.4,0.2,0.4,0.029321531,0.159174028,0.09424778,0.068317101,1.051377997
7280,Agromyces terreus,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,424795,rod-shaped,2.85,2.85,0.35,0.35,0.262977485,0.262977485,0.262977485,0.262977485,3.133738672
132966,Ahrensia marina,Ahrensia,Ahrensiaceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1514904,rod-shaped,1.5,3.5,0.6,0.8,0.36756634,1.625250599,0.99640847,0.772908413,4.987123729
6086,Aidingimonas halophila,Aidingimonas,Halomonadaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,574349,rod-shaped,1.1,1.1,0.2,0.2,0.032463124,0.032463124,0.032463124,0.032463124,0.691150384
14116,Albibacterium bauzanense,Albibacterium,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,Bacteria,653929,rod-shaped,1.9,2.2,0.5,0.6,0.340339204,0.565486678,0.452912941,0.438699539,3.518022729
13844,Albimonas donghaensis,Albimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,356660,rod-shaped,2.1,2.1,1.2,1.2,1.922654704,1.922654704,1.922654704,1.922654704,7.916813487
133988,Albimonas pacifica,Albimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1114924,rod-shaped,3,3,1,1,2.094395102,2.094395102,2.094395102,2.094395102,9.424777961
158774,Albirhodobacter confluentis,Albirhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,2,1.7,0.8,1,0.871268363,1.07337749,0.972322926,0.967057314,5.181247337
134159,Alcaligenes aquatilis,Alcaligenes,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,323284,rod-shaped,1.75,1.75,0.9,0.9,0.922450143,0.922450143,0.922450143,0.922450143,4.948008429
394,Alcanivorax dieselolei,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,285091,rod-shaped,0.8,2,0.3,0.7,0.049480084,0.67989301,0.364686547,0.183415276,1.821040109
133431,Alcanivorax hongdengensis,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,1177179,rod-shaped,2.05,2.05,0.65,0.65,0.608356327,0.608356327,0.608356327,0.608356327,4.186172211
133994,Alcanivorax marinus,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,1177169,rod-shaped,1.1,1.1,0.55,0.55,0.217784366,0.217784366,0.217784366,0.217784366,1.900663555
158801,Alcanivorax mobilis,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,0.5,1.5,0.3,0.6,0.028274334,0.36756634,0.197920337,0.101944561,1.154294847
140512,Alcanivorax nanhaiticus,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,1177154,rod-shaped,2.4,2.4,0.5,0.5,0.438513975,0.438513975,0.438513975,0.438513975,3.769911184
134021,Algibacter agarilyticus,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1109739,rod-shaped,0.9,0.9,0.35,0.35,0.075365499,0.075365499,0.075365499,0.075365499,0.989601686
134020,Algibacter agarivorans,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1109741,rod-shaped,2.1,2.1,0.35,0.35,0.190819029,0.190819029,0.190819029,0.190819029,2.3090706
140562,Algibacter aquaticus,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1563679,rod-shaped,1.2,2.6,0.2,0.4,0.035604717,0.309970475,0.172787596,0.105054324,1.569539187
133907,Algibacter aquimarinus,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1136748,rod-shaped,1.95,1.95,0.3,0.3,0.130768794,0.130768794,0.130768794,0.130768794,1.837831702
5480,Algibacter lectus,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,221126,rod-shaped,2.5,2.5,0.45,0.45,0.373751351,0.373751351,0.373751351,0.373751351,3.534291735
134276,Algibacter mikhailovii,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,425498,rod-shaped,6,6,0.35,0.35,0.566043001,0.566043001,0.566043001,0.566043001,6.597344573
133987,Algibacter undariae,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1285464,rod-shaped,3.35,3.35,0.55,0.55,0.752345991,0.752345991,0.752345991,0.752345991,5.788384464
134060,Algibacter wandonensis,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1343161,rod-shaped,3.3,3.3,0.3,0.3,0.226194671,0.226194671,0.226194671,0.226194671,3.110176727
166449,Algihabitans albus,Algihabitans,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,2164067,rod-shaped,0.8,1.4,0.3,0.4,0.049480084,0.159174028,0.104327056,0.088746517,1.151726891
134052,Algimonas ampicilliniresistens,Algimonas,Hyphomonadaceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1298735,rod-shaped,2.13,2.13,0.38,0.38,0.227201028,0.227201028,0.227201028,0.227201028,2.542805094
133831,Algimonas porphyrae,Algimonas,Hyphomonadaceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1128113,rod-shaped,2.13,2.13,0.37,0.37,0.215758824,0.215758824,0.215758824,0.215758824,2.47588917
18152,Algiphilus aromaticivorans,Algiphilus,Algiphilaceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1415780,rod-shaped,1.05,1.05,0.6,0.6,0.240331838,0.240331838,0.240331838,0.240331838,1.979203372
133393,Algoriphagus aestuariicola,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1852016,rod-shaped,1.4,2,0.4,0.7,0.159174028,0.67989301,0.419533519,0.328970073,2.781684714
17695,Algoriphagus antarcticus,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,238540,rod-shaped,2.5,2.5,0.5,0.5,0.458148929,0.458148929,0.458148929,0.458148929,3.926990817
17711,Algoriphagus aquaeductus,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,475299,rod-shaped,1.5,15,0.5,2.5,0.261799388,69.54046238,34.90113089,4.266807997,16.66081102
140706,Algoriphagus aquaemixtae,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,,rod-shaped,0.6,10,0.2,0.6,0.016755161,2.77088472,1.393819941,0.215468371,2.665729763
133458,Algoriphagus aquatilis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,490186,rod-shaped,2.8,2.8,0.3,0.3,0.190851754,0.190851754,0.190851754,0.190851754,2.638937829
17704,Algoriphagus aquimarinus,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,237018,rod-shaped,6,6,0.6,0.6,1.639911365,1.639911365,1.639911365,1.639911365,11.30973355
164479,Algoriphagus aquimaris,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,2547398,rod-shaped,1.5,3.5,0.7,0.8,0.48747046,1.625250599,1.05636053,0.890090814,5.386709287
17702,Algoriphagus boritolerans,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,308111,rod-shaped,2.3,2.3,0.35,0.35,0.210061284,0.210061284,0.210061284,0.210061284,2.528982086
17705,Algoriphagus chordae,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,237019,rod-shaped,6,6,0.6,0.6,1.639911365,1.639911365,1.639911365,1.639911365,11.30973355
133817,Algoriphagus chungangensis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1134595,rod-shaped,1.6,1.6,0.5,0.5,0.281434342,0.281434342,0.281434342,0.281434342,2.513274123
140941,Algoriphagus confluentis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,,rod-shaped,0.5,10,0.2,0.5,0.013613568,1.930770485,0.972192027,0.162125493,2.221441469
17698,Algoriphagus halophilus,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,226505,rod-shaped,1,1.8,0.3,0.5,0.063617251,0.32070425,0.192160751,0.1428367,1.632419428
17712,Algoriphagus hitonicola,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,435880,rod-shaped,1,1,0.3,0.3,0.063617251,0.063617251,0.063617251,0.063617251,0.942477796
133329,Algoriphagus iocasae,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1836499,rod-shaped,0.8,1,0.4,0.6,0.083775804,0.226194671,0.154985238,0.137657693,1.37657693
133687,Algoriphagus jejuensis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,419934,rod-shaped,0.5,3,0.3,0.5,0.028274334,0.556323699,0.292299016,0.125418029,1.49018824
167490,Algoriphagus kandeliae,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidota,Bacteria,2562278,rod-shaped,1.5,2,0.5,0.8,0.261799388,0.871268363,0.566533875,0.477595565,3.441442326
170941,Algoriphagus lacus,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidota,Bacteria,,rod-shaped,0.6,1.8,0.3,0.5,0.035342917,0.32070425,0.178023584,0.10646419,1.264466652
133258,Algoriphagus litorisediminis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1888911,rod-shaped,0.4,10,0.2,0.4,0.010471976,1.239881901,0.625176938,0.113947413,1.777153175
17707,Algoriphagus locisalis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,305507,rod-shaped,2.25,2.25,0.55,0.55,0.491004752,0.491004752,0.491004752,0.491004752,3.887720909
133541,Algoriphagus lutimaris,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,613197,rod-shaped,2.7,2.7,0.55,0.55,0.597917077,0.597917077,0.597917077,0.597917077,4.665265091
23439,Algoriphagus machipongonensis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,388413,rod-shaped,2.5,2.5,0.5,0.5,0.458148929,0.458148929,0.458148929,0.458148929,3.926990817
17700,Algoriphagus mannitolivorans,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,226504,rod-shaped,1.1,1.7,0.4,0.5,0.121474916,0.301069296,0.211272106,0.191239032,1.921257933
140525,Algoriphagus marinus,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,,coccus-shaped,0.5,1.1,0.4,0.5,0.041887902,0.143989663,0.092938783,0.077662249,0.628318531
141011,Algoriphagus marisflavi,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,,rod-shaped,0.6,5,0.3,0.6,0.035342917,1.357168026,0.696255472,0.219012049,2.308589694
133701,Algoriphagus namhaensis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,915353,rod-shaped,1,5,0.2,0.4,0.029321531,0.61156337,0.320442451,0.133910323,1.986917653
133513,Algoriphagus olei,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,568072,rod-shaped,1.65,1.65,0.5,0.5,0.291251819,0.291251819,0.291251819,0.291251819,2.591813939
17699,Algoriphagus ornithinivorans,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,226506,rod-shaped,0.8,2.6,0.3,0.4,0.049480084,0.309970475,0.17972528,0.123844117,1.569539187
133121,Algoriphagus resistens,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1750590,rod-shaped,0.8,2,0.5,1,0.124354709,1.308996939,0.716675824,0.403459953,2.809925892
140228,Algoriphagus roseus,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1649265,rod-shaped,0.8,1.5,0.3,0.5,0.049480084,0.261799388,0.155639736,0.113815007,1.332864881
164064,Algoriphagus sanaruensis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1727163,rod-shaped,0.7,1.9,0.2,0.5,0.019896753,0.340339204,0.180117979,0.082290007,1.14571261
17708,Algoriphagus terrigena,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,344884,rod-shaped,0.8,2.5,0.4,0.6,0.083775804,0.650309679,0.367042742,0.233409975,2.176559237
17710,Algoriphagus vanfongensis,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,426371,rod-shaped,1.75,1.75,0.45,0.45,0.254469005,0.254469005,0.254469005,0.254469005,2.474004215
17701,Algoriphagus winogradskyi,Algoriphagus,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,237017,rod-shaped,6,6,0.6,0.6,1.639911365,1.639911365,1.639911365,1.639911365,11.30973355
