BacDive ID,Species,Genus,Family,Order,Class,Phylum,Domain,NCBI taxonomy ID,Cell shape,LengthMin,LengthMax,WidthMin,WidthMax,VolumeMin,VolumeMax,SurfaceArea,AvgVolume,GeoMeanVolume
5477,Aequorivita sublithincola,Aequorivita,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,746697.0,filament-shaped,0.5,20.0,0.4,0.5,0.0460766922526503,3.8942658935123475,4.442882938158366,1.9701712928824988,0.42359755797851417
24014,Aequorivita viscosa,Aequorivita,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,797419.0,rod-shaped,4.25,4.25,2.0,2.0,11.257373675363425,11.257373675363425,26.703537555513243,11.257373675363425,11.257373675363425
158560,Aeribacillus composti,Aeribacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,1.5,5.0,0.5,0.6,0.2617993877991494,1.3571680263507908,4.71238898038469,0.8094837070749701,0.5960752959477661
1766,Aeriscardovia aeriphila,Aeriscardovia,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,218139.0,rod-shaped,1.15,1.15,0.75,0.75,0.39760782021995816,0.39760782021995816,2.7096236637211963,0.39760782021995816,0.39760782021995816
11058,Aeromicrobium alkaliterrae,Aeromicrobium,Nocardioidaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,302168.0,coccus-shaped,1.25,1.25,1.25,1.25,1.0226538585904275,1.0226538585904275,4.908738521234052,1.0226538585904275,1.0226538585904275
168559,Aeromicrobium endophyticum,Aeromicrobium,Nocardioidaceae,Propionibacteriales,Actinomycetes,Actinomycetota,Bacteria,2292704.0,rod-shaped,0.9,2.8,0.9,1.2,0.3817035074111599,2.714336052701581,5.182771009605267,1.5480197800563706,1.017876019763093
11064,Aeromicrobium flavum,Aeromicrobium,Nocardioidaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,416568.0,rod-shaped,0.3,1.2,0.2,0.4,0.007330382858376184,0.13404128655316452,0.5331459525790039,0.07068583470577035,0.03134603562277066
11062,Aeromicrobium ginsengisoli,Aeromicrobium,Nocardioidaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,363867.0,coccus-shaped,0.5,1.2,0.3,0.4,0.023561944901923444,0.10053096491487339,0.3769911184307752,0.06204645490839841,0.04866934411168334
11066,Aeromicrobium halocynthiae,Aeromicrobium,Nocardioidaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,560557.0,rod-shaped,4.1,6.0,0.4,0.5,0.49846603436958054,1.1453723216212788,6.968389602581047,0.8219191779954297,0.7555985700325528
159668,Aeromicrobium lacus,Aeromicrobium,Nocardioidaceae,Propionibacteriales,Actinobacteria,Actinobacteria,Bacteria,2233852.0,rod-shaped,1.1,1.4,0.5,0.6,0.1832595714594046,0.33929200658769765,2.135358806688769,0.26127578902355114,0.24935618646198243
11061,Aeromicrobium panaciterrae,Aeromicrobium,Nocardioidaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,363861.0,rod-shaped,1.0,1.5,0.2,0.4,0.02932153143350474,0.17174039839624206,1.0882796185405308,0.1005309649148734,0.07096260627949087
11065,Aeromicrobium ponti,Aeromicrobium,Nocardioidaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,460257.0,rod-shaped,2.4,2.4,0.7,0.7,0.8338310501402908,0.8338310501402908,5.277875658030852,0.8338310501402908,0.8338310501402908
11063,Aeromicrobium tamlense,Aeromicrobium,Nocardioidaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,375541.0,rod-shaped,2.15,2.15,0.5,0.5,0.38942658935123475,0.38942658935123475,3.3772121026090276,0.38942658935123475,0.38942658935123475
23547,Aeromonas australiensis,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1114880.0,rod-shaped,2.25,2.25,0.85,0.85,1.1159853403408242,1.1159853403408242,6.00829594999048,1.1159853403408242,1.1159853403408242
280,Aeromonas bivalvium,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,440079.0,coccus-shaped,0.5,2.0,0.3,1.0,0.023561944901923444,1.0471975511965976,0.9424777960769379,0.5353797480492606,0.15707963267948963
283,Aeromonas fluvialis,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,591962.0,rod-shaped,3.0,3.5,0.6,0.7,0.7916813487046278,1.2571606602115155,6.5973445725385655,1.0244210044580717,0.9976325210289874
262,Aeromonas molluscorum,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,271417.0,rod-shaped,1.2,2.2,0.5,1.0,0.2028945255443408,1.4660765716752369,3.609415161690042,0.8344855486097889,0.5453979376764464
288,Aeromonas rivuli,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,648794.0,rod-shaped,2.0,2.5,0.5,0.7,0.35997415822383044,0.8723155601467658,4.155936441033041,0.6161448591852982,0.5603668971927064
286,Aeromonas sanarellii,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,633415.0,rod-shaped,2.5,2.5,0.7,0.7,0.8723155601467658,0.8723155601467658,5.497787143782138,0.8723155601467658,0.8723155601467658
285,Aeromonas taiwanensis,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,633417.0,rod-shaped,1.8,2.5,0.8,1.0,0.7707373976806959,1.7016960206944711,5.96075295947766,1.2362167091875835,1.1452339335845985
159185,Aerosticca soli,Aerosticca,Rhodanobacteraceae,Lysobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,2010829.0,rod-shaped,2.0,5.0,0.8,0.8,0.8712683625955694,2.3792328363186703,7.94767061263688,1.6252505994571198,1.4397743911922383
437,Aestuariibacter halophilus,Aestuariibacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,226011.0,rod-shaped,1.2,1.8,0.5,0.6,0.2028945255443408,0.45238934211693027,2.5289333031746617,0.32764193383063556,0.3029642238452109
438,Aestuariibacter salexigens,Aestuariibacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,226010.0,rod-shaped,1.0,1.8,0.4,0.6,0.10890854532444617,0.45238934211693027,2.0648653954363714,0.2806489437206882,0.22196636044733917
133791,Aestuariibaculum suncheonense,Aestuariibaculum,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1028745.0,rod-shaped,2.5,2.5,0.6,0.6,0.6503096792930871,0.6503096792930871,4.71238898038469,0.6503096792930871,0.6503096792930871
158658,Aestuariibius insulae,Aestuariibius,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,0.4,10.0,0.2,0.8,0.01047197551196598,4.892506959190505,2.5132741228718345,2.4514894673512355,0.226349758269732
12671,Aestuariimicrobium kwangyangense,Aestuariimicrobium,Propionibacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,396389.0,coccus-shaped,0.8,1.0,0.8,1.0,0.26808257310632905,0.5235987755982988,2.5132741228718345,0.39584067435231396,0.3746567856555054
158420,Aestuariimicrobium soli,Aestuariimicrobium,Propionibacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,2035834.0,rod-shaped,1.2,1.3,0.6,0.7,0.2827433388230814,0.4105014400690663,2.5429441212094592,0.3466223894460738,0.3406854087817834
158355,Aestuariimonas insulae,Aestuariimonas,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,2045267.0,rod-shaped,0.5,10.0,0.2,0.6,0.013613568165555772,2.770884720466198,2.433467205584167,1.3922491443158769,0.19422056539142177
160775,Aestuariivirga litoralis,Aestuariivirga,Aestuariivirgaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,2650924.0,rod-shaped,1.0,1.8,0.7,0.9,0.29504791004964137,0.9542587685278998,3.3454643012346335,0.6246533392887705,0.5306147899377677
131429,Aetherobacter fasciculatus,Aetherobacter,Polyangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,Bacteria,888830.0,rod-shaped,2.9,6.0,1.0,1.3,2.0158552860534504,7.388764121855394,14.941567908109285,4.702309703954422,3.8593625396487794
130794,Aetherobacter rufus,Aetherobacter,Polyangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,Bacteria,888831.0,rod-shaped,3.0,6.0,1.0,1.2,2.0943951023931953,6.3334507896370225,14.600803233505001,4.213922946015109,3.6420802180984557
167386,Afifella aestuarii,Afifella,Afifellaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Bacteria,1909496.0,oval-shaped,1.0,2.0,0.5,0.7,0.1308996938995747,0.5131268000863328,1.0995574287564276,0.32201324699295375,0.2591681713925713
13876,Afifella pfennigii,Afifella,Afifellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,209897.0,rod-shaped,1.0,2.0,0.6,0.6,0.22619467105846514,0.5089380098815465,2.66572976289502,0.3675663404700058,0.3392920065876977
159752,Agaribacter flavus,Agaribacter,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1902781.0,rod-shaped,1.3,2.0,0.6,0.8,0.31101767270538955,0.8712683625955694,3.509596314757513,0.5911430176504795,0.5205572575964237
141009,Agaribacterium haliotis,Agaribacterium,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.0,1.5,0.7,0.7,0.29504791004964137,0.4874704600820162,2.6933546433399145,0.3912591850658288,0.37924548838204525
133571,Agaricicola taiwanensis,Agaricicola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,591372.0,rod-shaped,0.8,1.0,0.5,0.5,0.12435470920459597,0.16362461737446837,1.4049629462081452,0.14398966328953217,0.14264463436216343
141010,Agarilytica rhodophyticola,Agarilytica,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.7,5.7,0.3,1.1,0.11309733552923255,5.068436147791534,5.617831787563903,2.5907667416603832,0.757117311660003
132992,Agarivorans aestuarii,Agarivorans,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1563703.0,rod-shaped,1.5,1.8,0.5,0.8,0.2617993877991494,0.7707373976806959,3.2648388556215924,0.5162683927399226,0.44919770576742235
133657,Agarivorans albus,Agarivorans,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1331007.0,rod-shaped,1.7,1.7,0.8,0.8,0.7204719152232592,0.7204719152232592,4.2725660088821185,0.7204719152232592,0.7204719152232592
132395,Agathobacter ruminis,Agathobacter,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,1712665.0,rod-shaped,1.5,2.1,0.3,0.4,0.09896016858807848,0.2471386220823971,1.9315047148820987,0.17304939533523778,0.15638695503749483
132618,Agathobaculum butyriciproducens,Agathobaculum,Oscillospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,1628085.0,rod-shaped,0.9,1.1,0.6,0.7,0.19792033717615695,0.3335324200561164,2.025779235250711,0.2657263786161367,0.25692965776003
164183,Aggregatilinea lenta,Aggregatilinea,Aggregatilineaceae,Aggregatilineales,Anaerolineae,Chloroflexi,Bacteria,913108.0,filament-shaped,20.0,200.0,0.5,0.6,3.8942658935123475,56.49211909685167,108.82796185405307,30.193192495182007,14.83223963705775
6668,Agrilactobacillus composti,Agrilactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,398555.0,rod-shaped,2.0,6.0,0.8,0.8,0.8712683625955694,2.881887660893037,8.706236948324246,1.8765780117443032,1.584581188671206
164664,Agrilactobacillus yilanensis,Agrilactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,2485997.0,rod-shaped,2.5,4.0,1.0,1.0,1.7016960206944711,2.8797932657906435,9.934588265796101,2.290744643242557,2.2137146927322573
140485,Agrobacterium salinitolerans,Agrobacterium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1923828.0,rod-shaped,0.79,1.48,0.41,0.5,0.08625661509451253,0.2578723969821622,1.5380526650539323,0.17206450603833737,0.14914154380986439
13647,Agrobacterium skierniewicense,Agrobacterium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1368417.0,rod-shaped,2.5,3.0,0.5,0.5,0.45814892864851153,0.5563236990731926,4.301802907159107,0.507236313860852,0.5048555305353801
7256,Agrococcus casei,Agrococcus,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,343512.0,rod-shaped,0.9,0.9,0.35,0.35,0.07536549876268014,0.07536549876268014,0.9896016858807849,0.07536549876268014,0.07536549876268014
7258,Agrococcus jejuensis,Agrococcus,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,399736.0,rod-shaped,1.3,1.5,0.3,0.4,0.08482300164692441,0.17174039839624206,1.5196997828041268,0.12828170002158323,0.12069604838605072
7255,Agrococcus lahaulensis,Agrococcus,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,341722.0,rod-shaped,1.0,1.5,0.6,1.0,0.22619467105846514,0.9162978572970228,2.98037647973883,0.571246264177744,0.455260027262307
24181,Agrococcus terreus,Agrococcus,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,574649.0,rod-shaped,0.8,1.0,0.4,0.5,0.08377580409572784,0.16362461737446837,1.2566370614359172,0.1237002107350981,0.11708024551734544
7257,Agrococcus versicolor,Agrococcus,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,501482.0,ovoid-shaped,0.8,1.2,0.5,0.6,0.10471975511965977,0.22619467105846505,0.9424777960769379,0.16545721308906242,0.15390597961942368
7279,Agromyces allii,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,393607.0,rod-shaped,1.0,1.0,0.3,0.3,0.06361725123519331,0.06361725123519331,0.9424777960769379,0.06361725123519331,0.06361725123519331
7281,Agromyces atrinae,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,592376.0,rod-shaped,1.5,1.5,0.75,0.75,0.5522330836388308,0.5522330836388308,3.5342917352885173,0.5522330836388308,0.5522330836388308
132611,Agromyces aureus,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,453304.0,rod-shaped,1.0,6.0,0.3,0.5,0.06361725123519331,1.1453723216212788,2.98037647973883,0.6044947864282361,0.26993599008360764
132534,Agromyces binzhouensis,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1817495.0,rod-shaped,0.4,2.0,0.2,0.7,0.01047197551196598,0.6798930101143911,1.0513779971646773,0.34518249281317853,0.0843790433263778
141074,Agromyces insulae,Agromyces,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,,rod-shaped,0.5,2.7,0.2,0.3,0.013613568165555772,0.18378317023500293,0.8941129439216492,0.09869836920027936,0.0500194433763127
7277,Agromyces subbeticus,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,293890.0,coccus-shaped,2.5,4.0,0.3,0.5,0.11780972450961721,0.5235987755982988,0.47123889803846897,0.32070425005395803,0.24836470664490248
159616,Agromyces tardus,Agromyces,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,2583849.0,rod-shaped,1.0,1.4,0.2,0.4,0.02932153143350474,0.15917402778188286,1.051377997164677,0.0942477796076938,0.06831710078014168
7280,Agromyces terreus,Agromyces,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,424795.0,rod-shaped,2.85,2.85,0.35,0.35,0.2629774850442456,0.2629774850442456,3.1337386719558187,0.2629774850442456,0.2629774850442456
132966,Ahrensia marina,Ahrensia,Ahrensiaceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1514904.0,rod-shaped,1.5,3.5,0.6,0.8,0.3675663404700058,1.6252505994571198,4.987123729239649,0.9964084699635628,0.7729084131959858
6086,Aidingimonas halophila,Aidingimonas,Halomonadaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,574349.0,rod-shaped,1.1,1.1,0.2,0.2,0.032463124087094536,0.032463124087094536,0.6911503837897546,0.032463124087094536,0.032463124087094536
14116,Albibacterium bauzanense,Albibacterium,Sphingobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,Bacteria,653929.0,rod-shaped,1.9,2.2,0.5,0.6,0.34033920413889424,0.5654866776461628,3.5180227286028236,0.45291294089252854,0.43869953934468914
13844,Albimonas donghaensis,Albimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,356660.0,rod-shaped,2.1,2.1,1.2,1.2,1.9226547039969537,1.9226547039969537,7.916813487046279,1.9226547039969537,1.9226547039969537
133988,Albimonas pacifica,Albimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1114924.0,rod-shaped,3.0,3.0,1.0,1.0,2.0943951023931953,2.0943951023931953,9.42477796076938,2.0943951023931953,2.0943951023931953
158774,Albirhodobacter confluentis,Albirhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,2.0,1.7,0.8,1.0,0.8712683625955694,1.0733774899765127,5.181247337366076,0.9723229262860411,0.9670573137817523
134159,Alcaligenes aquatilis,Alcaligenes,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,323284.0,rod-shaped,1.75,1.75,0.9,0.9,0.922450142910303,0.922450142910303,4.948008429403924,0.922450142910303,0.922450142910303
394,Alcanivorax dieselolei,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,285091.0,rod-shaped,0.8,2.0,0.3,0.7,0.04948008429403924,0.6798930101143911,1.821040109049228,0.3646865472042152,0.18341527594883733
133431,Alcanivorax hongdengensis,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,1177179.0,rod-shaped,2.05,2.05,0.65,0.65,0.6083563273982735,0.6083563273982735,4.186172210908399,0.6083563273982735,0.6083563273982735
133994,Alcanivorax marinus,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,1177169.0,rod-shaped,1.1,1.1,0.55,0.55,0.21778436572541748,0.21778436572541748,1.9006635554218252,0.21778436572541748,0.21778436572541748
158801,Alcanivorax mobilis,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,0.5,1.5,0.3,0.6,0.028274333882308142,0.3675663404700058,1.1542948471456775,0.19792033717615698,0.10194456059225081
140512,Alcanivorax nanhaiticus,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,1177154.0,rod-shaped,2.4,2.4,0.5,0.5,0.4385139745635753,0.4385139745635753,3.7699111843077517,0.4385139745635753,0.4385139745635753
134021,Algibacter agarilyticus,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1109739.0,rod-shaped,0.9,0.9,0.35,0.35,0.07536549876268014,0.07536549876268014,0.9896016858807849,0.07536549876268014,0.07536549876268014
134020,Algibacter agarivorans,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1109741.0,rod-shaped,2.1,2.1,0.35,0.35,0.19081902878210505,0.19081902878210505,2.309070600388498,0.19081902878210505,0.19081902878210505
140562,Algibacter aquaticus,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1563679.0,rod-shaped,1.2,2.6,0.2,0.4,0.03560471674068432,0.30997047515419296,1.5695391866761097,0.17278759594743864,0.10505432387979263
133907,Algibacter aquimarinus,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1136748.0,rod-shaped,1.95,1.95,0.3,0.3,0.13076879420567514,0.13076879420567514,1.837831702350029,0.13076879420567514,0.13076879420567514
5480,Algibacter lectus,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,221126.0,rod-shaped,2.5,2.5,0.45,0.45,0.37375135100676066,0.37375135100676066,3.5342917352885173,0.37375135100676066,0.37375135100676066
134276,Algibacter mikhailovii,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,425498.0,rod-shaped,6.0,6.0,0.35,0.35,0.566043001345236,0.566043001345236,6.5973445725385655,0.566043001345236,0.566043001345236
133987,Algibacter undariae,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1285464.0,rod-shaped,3.35,3.35,0.55,0.55,0.7523459906878057,0.7523459906878057,5.7883844642391935,0.7523459906878057,0.7523459906878057
134060,Algibacter wandonensis,Algibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1343161.0,rod-shaped,3.3,3.3,0.3,0.3,0.22619467105846514,0.22619467105846514,3.110176727053895,0.22619467105846514,0.22619467105846514
166449,Algihabitans albus,Algihabitans,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,2164067.0,rod-shaped,0.8,1.4,0.3,0.4,0.04948008429403924,0.15917402778188286,1.1517268910233927,0.10432705603796105,0.08874651718275657
134052,Algimonas ampicilliniresistens,Algimonas,Hyphomonadaceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1298735.0,rod-shaped,2.13,2.13,0.38,0.38,0.22720102790516503,0.22720102790516503,2.5428050938155784,0.22720102790516503,0.22720102790516503
